"TIME","GEO","NACE_R2","INDIC_SB","Value","Flag and Footnotes"
"2012","Malta","Manufacture of machinery and equipment n.e.c.","Employer's social charges as a percentage of personnel costs",":","c"
"2012","Malta","Manufacture of machinery and equipment n.e.c.","Number of persons employed per enterprise",":","c"
"2012","Malta","Manufacture of machinery and equipment n.e.c.","Gross operating surplus/turnover (gross operating rate) (%)",":","c"
"2012","Malta","Manufacture of machinery and equipment n.e.c.","Value added at factor cost in production value",":","c"
"2012","Malta","Manufacture of machinery and equipment n.e.c.","Share of personnel costs in total purchases of goods and services",":","c"
"2012","Malta","Manufacture of machinery and equipment n.e.c.","Share of gross operating surplus in value added",":","c"
"2012","Malta","Manufacture of machinery and equipment n.e.c.","Investment per person employed",":","c"
"2012","Malta","Manufacture of machinery and equipment n.e.c.","Investment rate (investment/value added at factors cost)",":","c"
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Number of enterprises",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Turnover or gross premiums written",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Production value",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Gross margin on goods for resale",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Value added at factor cost",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Gross operating surplus",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Total purchases of goods and services",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Purchases of goods and services purchased for resale in the same condition as received",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Payments for agency workers",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Personnel costs",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Wages and Salaries",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Social security costs",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Gross investment in tangible goods",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Number of persons employed",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Number of unpaid persons employed",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Number of employees",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Number of employees in full time equivalent units",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Turnover per person employed",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Apparent labour productivity (Gross value added per person employed)",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Wage adjusted labour productivity (Apparent labour productivity by average personnel costs) (%)",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Gross value added per employee",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Share of personnel costs in production (%)",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Average personnel costs (personnel costs per employee) (thousand euro)",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Share of employees in persons employed",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Growth rate of employment (%)",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Employer's social charges as a percentage of personnel costs",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Number of persons employed per enterprise",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Gross operating surplus/turnover (gross operating rate) (%)",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Value added at factor cost in production value",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Share of personnel costs in total purchases of goods and services",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Share of gross operating surplus in value added",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Investment per person employed",":",""
"2012","Netherlands","Manufacture of machinery and equipment n.e.c.","Investment rate (investment/value added at factors cost)",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Number of enterprises",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Turnover or gross premiums written",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Production value",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Gross margin on goods for resale",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Value added at factor cost",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Gross operating surplus",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Total purchases of goods and services",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Purchases of goods and services purchased for resale in the same condition as received",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Payments for agency workers",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Personnel costs",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Wages and Salaries",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Social security costs",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Gross investment in tangible goods",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Number of persons employed",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Number of unpaid persons employed",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Number of employees",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Number of employees in full time equivalent units",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Turnover per person employed",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Apparent labour productivity (Gross value added per person employed)",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Wage adjusted labour productivity (Apparent labour productivity by average personnel costs) (%)",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Gross value added per employee",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Share of personnel costs in production (%)",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Average personnel costs (personnel costs per employee) (thousand euro)",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Share of employees in persons employed",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Growth rate of employment (%)",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Employer's social charges as a percentage of personnel costs",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Number of persons employed per enterprise",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Gross operating surplus/turnover (gross operating rate) (%)",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Value added at factor cost in production value",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Share of personnel costs in total purchases of goods and services",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Share of gross operating surplus in value added",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Investment per person employed",":",""
"2012","Austria","Manufacture of machinery and equipment n.e.c.","Investment rate (investment/value added at factors cost)",":",""
"2012","Poland","Manufacture of machinery and equipment n.e.c.","Number of enterprises","4,741",""
"2012","Poland","Manufacture of machinery and equipment n.e.c.","Turnover or gross premiums written","10,183.9",""
"2012","Poland","Manufacture of machinery and equipment n.e.c.","Production value","9,365.9",""
"2012","Poland","Manufacture of machinery and equipment n.e.c.","Gross margin on goods for resale",":",""
"2012","Poland","Manufacture of machinery and equipment n.e.c.","Value added at factor cost","2,775.0",""
"2012","Poland","Manufacture of machinery and equipment n.e.c.","Gross operating surplus","1,117.5",""
"2012","Poland","Manufacture of machinery and equipment n.e.c.","Total purchases of goods and services","7,512.0",""
"2012","Poland","Manufacture of machinery and equipment n.e.c.","Purchases of goods and services purchased for resale in the same condition as received","1,199.5",""
"2012","Poland","Manufacture of machinery and equipment n.e.c.","Payments for agency workers",":",""
"2012","Poland","Manufacture of machinery and equipment n.e.c.","Personnel costs","1,657.5",""
"2012","Poland","Manufacture of machinery and equipment n.e.c.","Wages and Salaries","1,356.9",""
"2012","Poland","Manufacture of machinery and equipment n.e.c.","Social security costs","300.5",""
"2012","Poland","Manufacture of machinery and equipment n.e.c.","Gross investment in tangible goods","446.1",""
"2012","Poland","Manufacture of machinery and equipment n.e.c.","Number of persons employed","125,001",""
"2012","Poland","Manufacture of machinery and equipment n.e.c.","Number of unpaid persons employed","4,781",""
"2012","Poland","Manufacture of machinery and equipment n.e.c.","Number of employees","120,220",""
